,condition,sampleID,targetID,status
2311,ConditionB,known24,m7,absent
2312,ConditionB,known24,m8,present
2313,ConditionB,known24,m9,absent
2314,ConditionB,known24,m10,absent
2315,ConditionB,known24,m11,absent
2316,ConditionB,known24,m12,absent
2317,ConditionB,known24,m13,absent
2318,ConditionB,known24,m14,absent
2319,ConditionB,known24,m15,absent
2320,ConditionB,known24,m16,present
2321,ConditionB,known24,m17,absent
2322,ConditionB,known24,m18,absent
2323,ConditionB,known24,m19,absent
2324,ConditionB,known24,m20,absent
2325,ConditionB,known24,m21,absent
2326,ConditionB,known24,m22,absent
2327,ConditionB,known24,m23,absent
2328,ConditionB,known24,m24,present
2329,ConditionB,known24,m25,absent
2330,ConditionB,known24,m26,absent
2331,ConditionB,known24,m27,absent
2332,ConditionB,known24,m28,absent
2333,ConditionB,known24,m29,absent
2334,ConditionB,known24,m30,absent
2335,ConditionB,known24,m31,absent
2336,ConditionB,known25,m0,absent
2337,ConditionB,known25,m1,present
2338,ConditionB,known25,m2,absent
2339,ConditionB,known25,m3,absent
2340,ConditionB,known25,m4,absent
2341,ConditionB,known25,m5,absent
2342,ConditionB,known25,m6,absent
2343,ConditionB,known25,m7,absent
2344,ConditionB,known25,m8,absent
2345,ConditionB,known25,m9,present
2346,ConditionB,known25,m10,absent
2347,ConditionB,known25,m11,absent
2348,ConditionB,known25,m12,absent
2349,ConditionB,known25,m13,absent
2350,ConditionB,known25,m14,absent
2351,ConditionB,known25,m15,absent
2352,ConditionB,known25,m16,absent
2353,ConditionB,known25,m17,present
2354,ConditionB,known25,m18,absent
2355,ConditionB,known25,m19,absent
2356,ConditionB,known25,m20,absent
2357,ConditionB,known25,m21,absent
2358,ConditionB,known25,m22,absent
2359,ConditionB,known25,m23,absent
2360,ConditionB,known25,m24,absent
2361,ConditionB,known25,m25,present
2362,ConditionB,known25,m26,absent
2363,ConditionB,known25,m27,absent
2364,ConditionB,known25,m28,absent
2365,ConditionB,known25,m29,absent
2366,ConditionB,known25,m30,absent
2367,ConditionB,known25,m31,absent
2368,ConditionB,known26,m0,absent
2369,ConditionB,known26,m1,absent
2370,ConditionB,known26,m2,present
2371,ConditionB,known26,m3,absent
2372,ConditionB,known26,m4,absent
2373,ConditionB,known26,m5,absent
2374,ConditionB,known26,m6,absent
2375,ConditionB,known26,m7,absent
2376,ConditionB,known26,m8,absent
2377,ConditionB,known26,m9,absent
2378,ConditionB,known26,m10,present
2379,ConditionB,known26,m11,absent
2380,ConditionB,known26,m12,absent
2381,ConditionB,known26,m13,absent
2382,ConditionB,known26,m14,absent
2383,ConditionB,known26,m15,absent
2384,ConditionB,known26,m16,absent
2385,ConditionB,known26,m17,absent
2386,ConditionB,known26,m18,present
2387,ConditionB,known26,m19,absent
2388,ConditionB,known26,m20,absent
2389,ConditionB,known26,m21,absent
2390,ConditionB,known26,m22,absent
2391,ConditionB,known26,m23,absent
2392,ConditionB,known26,m24,absent
2393,ConditionB,known26,m25,absent
2394,ConditionB,known26,m26,present
2395,ConditionB,known26,m27,absent
2396,ConditionB,known26,m28,absent
2397,ConditionB,known26,m29,absent
2398,ConditionB,known26,m30,absent
2399,ConditionB,known26,m31,absent
2400,ConditionB,known27,m0,absent
2401,ConditionB,known27,m1,absent
2402,ConditionB,known27,m2,absent
2403,ConditionB,known27,m3,present
2404,ConditionB,known27,m4,absent
2405,ConditionB,known27,m5,absent
2406,ConditionB,known27,m6,absent
2407,ConditionB,known27,m7,absent
2408,ConditionB,known27,m8,absent
2409,ConditionB,known27,m9,absent
2410,ConditionB,known27,m10,absent
2411,ConditionB,known27,m11,present
2412,ConditionB,known27,m12,absent
2413,ConditionB,known27,m13,absent
2414,ConditionB,known27,m14,absent
2415,ConditionB,known27,m15,absent
2416,ConditionB,known27,m16,absent
2417,ConditionB,known27,m17,absent
2418,ConditionB,known27,m18,absent
2419,ConditionB,known27,m19,present
2420,ConditionB,known27,m20,absent
2421,ConditionB,known27,m21,absent
2422,ConditionB,known27,m22,absent
2423,ConditionB,known27,m23,absent
2424,ConditionB,known27,m24,absent
2425,ConditionB,known27,m25,absent
2426,ConditionB,known27,m26,absent
2427,ConditionB,known27,m27,present
2428,ConditionB,known27,m28,absent
2429,ConditionB,known27,m29,absent
2430,ConditionB,known27,m30,absent
2431,ConditionB,known27,m31,absent
2432,ConditionB,known28,m0,absent
2433,ConditionB,known28,m1,absent
2434,ConditionB,known28,m2,absent
2435,ConditionB,known28,m3,absent
2436,ConditionB,known28,m4,present
2437,ConditionB,known28,m5,absent
2438,ConditionB,known28,m6,absent
2439,ConditionB,known28,m7,absent
2440,ConditionB,known28,m8,absent
2441,ConditionB,known28,m9,absent
2442,ConditionB,known28,m10,absent
2443,ConditionB,known28,m11,absent
2444,ConditionB,known28,m12,present
2445,ConditionB,known28,m13,absent
2446,ConditionB,known28,m14,absent
2447,ConditionB,known28,m15,absent
2448,ConditionB,known28,m16,absent
2449,ConditionB,known28,m17,absent
2450,ConditionB,known28,m18,absent
2451,ConditionB,known28,m19,absent
2452,ConditionB,known28,m20,present
2453,ConditionB,known28,m21,absent
2454,ConditionB,known28,m22,absent
2455,ConditionB,known28,m23,absent
2456,ConditionB,known28,m24,absent
2457,ConditionB,known28,m25,absent
2458,ConditionB,known28,m26,absent
2459,ConditionB,known28,m27,absent
2460,ConditionB,known28,m28,present
2461,ConditionB,known28,m29,absent
2462,ConditionB,known28,m30,absent
2463,ConditionB,known28,m31,absent
2464,ConditionB,known29,m0,absent
2465,ConditionB,known29,m1,absent
2466,ConditionB,known29,m2,absent
2467,ConditionB,known29,m3,absent
2468,ConditionB,known29,m4,absent
2469,ConditionB,known29,m5,present
2470,ConditionB,known29,m6,absent
2471,ConditionB,known29,m7,absent
2472,ConditionB,known29,m8,absent
2473,ConditionB,known29,m9,absent
2474,ConditionB,known29,m10,absent
2475,ConditionB,known29,m11,absent
2476,ConditionB,known29,m12,absent
2477,ConditionB,known29,m13,present
2478,ConditionB,known29,m14,absent
2479,ConditionB,known29,m15,absent
2480,ConditionB,known29,m16,absent
2481,ConditionB,known29,m17,absent
2482,ConditionB,known29,m18,absent
2483,ConditionB,known29,m19,absent
2484,ConditionB,known29,m20,absent
2485,ConditionB,known29,m21,present
2486,ConditionB,known29,m22,absent
2487,ConditionB,known29,m23,absent
2488,ConditionB,known29,m24,absent
2489,ConditionB,known29,m25,absent
2490,ConditionB,known29,m26,absent
2491,ConditionB,known29,m27,absent
2492,ConditionB,known29,m28,absent
2493,ConditionB,known29,m29,present
2494,ConditionB,known29,m30,absent
2495,ConditionB,known29,m31,absent
2496,ConditionB,known30,m0,absent
2497,ConditionB,known30,m1,absent
2498,ConditionB,known30,m2,absent
2499,ConditionB,known30,m3,absent
2500,ConditionB,known30,m4,absent
2501,ConditionB,known30,m5,absent
2502,ConditionB,known30,m6,present
2503,ConditionB,known30,m7,absent
2504,ConditionB,known30,m8,absent
2505,ConditionB,known30,m9,absent
2506,ConditionB,known30,m10,absent
2507,ConditionB,known30,m11,absent
2508,ConditionB,known30,m12,absent
2509,ConditionB,known30,m13,absent
2510,ConditionB,known30,m14,present
2511,ConditionB,known30,m15,absent
2512,ConditionB,known30,m16,absent
2513,ConditionB,known30,m17,absent
2514,ConditionB,known30,m18,absent
2515,ConditionB,known30,m19,absent
2516,ConditionB,known30,m20,absent
2517,ConditionB,known30,m21,absent
2518,ConditionB,known30,m22,present
2519,ConditionB,known30,m23,absent
2520,ConditionB,known30,m24,absent
2521,ConditionB,known30,m25,absent
2522,ConditionB,known30,m26,absent
2523,ConditionB,known30,m27,absent
2524,ConditionB,known30,m28,absent
2525,ConditionB,known30,m29,absent
2526,ConditionB,known30,m30,present
2527,ConditionB,known30,m31,absent
2528,ConditionB,known31,m0,absent
2529,ConditionB,known31,m1,absent
2530,ConditionB,known31,m2,absent
2531,ConditionB,known31,m3,absent
2532,ConditionB,known31,m4,absent
2533,ConditionB,known31,m5,absent
2534,ConditionB,known31,m6,absent
2535,ConditionB,known31,m7,present
2536,ConditionB,known31,m8,absent
2537,ConditionB,known31,m9,absent
2538,ConditionB,known31,m10,absent
2539,ConditionB,known31,m11,absent
2540,ConditionB,known31,m12,absent
2541,ConditionB,known31,m13,absent
2542,ConditionB,known31,m14,absent
2543,ConditionB,known31,m15,present
2544,ConditionB,known31,m16,absent
2545,ConditionB,known31,m17,absent
2546,ConditionB,known31,m18,absent
2547,ConditionB,known31,m19,absent
2548,ConditionB,known31,m20,absent
2549,ConditionB,known31,m21,absent
2550,ConditionB,known31,m22,absent
2551,ConditionB,known31,m23,present
2552,ConditionB,known31,m24,absent
2553,ConditionB,known31,m25,absent
2554,ConditionB,known31,m26,absent
2555,ConditionB,known31,m27,absent
2556,ConditionB,known31,m28,absent
2557,ConditionB,known31,m29,absent
2558,ConditionB,known31,m30,absent
2559,ConditionB,known31,m31,present
2560,ConditionB,unknown0,m0,unknown
2561,ConditionB,unknown0,m1,unknown
2562,ConditionB,unknown0,m2,unknown
2563,ConditionB,unknown0,m3,unknown
2564,ConditionB,unknown0,m4,unknown
2565,ConditionB,unknown0,m5,unknown
2566,ConditionB,unknown0,m6,unknown
2567,ConditionB,unknown0,m7,unknown
2568,ConditionB,unknown0,m8,unknown
2569,ConditionB,unknown0,m9,unknown
2570,ConditionB,unknown0,m10,unknown
2571,ConditionB,unknown0,m11,unknown
2572,ConditionB,unknown0,m12,unknown
2573,ConditionB,unknown0,m13,unknown
2574,ConditionB,unknown0,m14,unknown
2575,ConditionB,unknown0,m15,unknown
2576,ConditionB,unknown0,m16,unknown
2577,ConditionB,unknown0,m17,unknown
2578,ConditionB,unknown0,m18,unknown
2579,ConditionB,unknown0,m19,unknown
2580,ConditionB,unknown0,m20,unknown
2581,ConditionB,unknown0,m21,unknown
2582,ConditionB,unknown0,m22,unknown
2583,ConditionB,unknown0,m23,unknown
2584,ConditionB,unknown0,m24,unknown
2585,ConditionB,unknown0,m25,unknown
2586,ConditionB,unknown0,m26,unknown
2587,ConditionB,unknown0,m27,unknown
2588,ConditionB,unknown0,m28,unknown
2589,ConditionB,unknown0,m29,unknown
2590,ConditionB,unknown0,m30,unknown
2591,ConditionB,unknown0,m31,unknown
2592,ConditionB,unknown1,m0,unknown
2593,ConditionB,unknown1,m1,unknown
2594,ConditionB,unknown1,m2,unknown
2595,ConditionB,unknown1,m3,unknown
2596,ConditionB,unknown1,m4,unknown
2597,ConditionB,unknown1,m5,unknown
2598,ConditionB,unknown1,m6,unknown
2599,ConditionB,unknown1,m7,unknown
2600,ConditionB,unknown1,m8,unknown
2601,ConditionB,unknown1,m9,unknown
2602,ConditionB,unknown1,m10,unknown
2603,ConditionB,unknown1,m11,unknown
2604,ConditionB,unknown1,m12,unknown
2605,ConditionB,unknown1,m13,unknown
2606,ConditionB,unknown1,m14,unknown
2607,ConditionB,unknown1,m15,unknown
2608,ConditionB,unknown1,m16,unknown
2609,ConditionB,unknown1,m17,unknown
2610,ConditionB,unknown1,m18,unknown
2611,ConditionB,unknown1,m19,unknown
2612,ConditionB,unknown1,m20,unknown
2613,ConditionB,unknown1,m21,unknown
2614,ConditionB,unknown1,m22,unknown
2615,ConditionB,unknown1,m23,unknown
2616,ConditionB,unknown1,m24,unknown
2617,ConditionB,unknown1,m25,unknown
2618,ConditionB,unknown1,m26,unknown
2619,ConditionB,unknown1,m27,unknown
2620,ConditionB,unknown1,m28,unknown
2621,ConditionB,unknown1,m29,unknown
2622,ConditionB,unknown1,m30,unknown
2623,ConditionB,unknown1,m31,unknown
2624,ConditionB,unknown2,m0,unknown
2625,ConditionB,unknown2,m1,unknown
2626,ConditionB,unknown2,m2,unknown
2627,ConditionB,unknown2,m3,unknown
2628,ConditionB,unknown2,m4,unknown
2629,ConditionB,unknown2,m5,unknown
2630,ConditionB,unknown2,m6,unknown
2631,ConditionB,unknown2,m7,unknown
2632,ConditionB,unknown2,m8,unknown
2633,ConditionB,unknown2,m9,unknown
2634,ConditionB,unknown2,m10,unknown
2635,ConditionB,unknown2,m11,unknown
2636,ConditionB,unknown2,m12,unknown
2637,ConditionB,unknown2,m13,unknown
2638,ConditionB,unknown2,m14,unknown
2639,ConditionB,unknown2,m15,unknown
2640,ConditionB,unknown2,m16,unknown
2641,ConditionB,unknown2,m17,unknown
2642,ConditionB,unknown2,m18,unknown
2643,ConditionB,unknown2,m19,unknown
2644,ConditionB,unknown2,m20,unknown
2645,ConditionB,unknown2,m21,unknown
2646,ConditionB,unknown2,m22,unknown
2647,ConditionB,unknown2,m23,unknown
2648,ConditionB,unknown2,m24,unknown
2649,ConditionB,unknown2,m25,unknown
2650,ConditionB,unknown2,m26,unknown
2651,ConditionB,unknown2,m27,unknown
2652,ConditionB,unknown2,m28,unknown
2653,ConditionB,unknown2,m29,unknown
2654,ConditionB,unknown2,m30,unknown
2655,ConditionB,unknown2,m31,unknown
2656,ConditionB,unknown3,m0,unknown
2657,ConditionB,unknown3,m1,unknown
2658,ConditionB,unknown3,m2,unknown
2659,ConditionB,unknown3,m3,unknown
2660,ConditionB,unknown3,m4,unknown
2661,ConditionB,unknown3,m5,unknown
2662,ConditionB,unknown3,m6,unknown
2663,ConditionB,unknown3,m7,unknown
2664,ConditionB,unknown3,m8,unknown
2665,ConditionB,unknown3,m9,unknown
2666,ConditionB,unknown3,m10,unknown
2667,ConditionB,unknown3,m11,unknown
2668,ConditionB,unknown3,m12,unknown
2669,ConditionB,unknown3,m13,unknown
2670,ConditionB,unknown3,m14,unknown
2671,ConditionB,unknown3,m15,unknown
2672,ConditionB,unknown3,m16,unknown
2673,ConditionB,unknown3,m17,unknown
2674,ConditionB,unknown3,m18,unknown
2675,ConditionB,unknown3,m19,unknown
2676,ConditionB,unknown3,m20,unknown
2677,ConditionB,unknown3,m21,unknown
2678,ConditionB,unknown3,m22,unknown
2679,ConditionB,unknown3,m23,unknown
2680,ConditionB,unknown3,m24,unknown
2681,ConditionB,unknown3,m25,unknown
2682,ConditionB,unknown3,m26,unknown
2683,ConditionB,unknown3,m27,unknown
2684,ConditionB,unknown3,m28,unknown
2685,ConditionB,unknown3,m29,unknown
2686,ConditionB,unknown3,m30,unknown
2687,ConditionB,unknown3,m31,unknown
2688,ConditionB,unknown4,m0,unknown
2689,ConditionB,unknown4,m1,unknown
2690,ConditionB,unknown4,m2,unknown
2691,ConditionB,unknown4,m3,unknown
2692,ConditionB,unknown4,m4,unknown
2693,ConditionB,unknown4,m5,unknown
2694,ConditionB,unknown4,m6,unknown
2695,ConditionB,unknown4,m7,unknown
2696,ConditionB,unknown4,m8,unknown
2697,ConditionB,unknown4,m9,unknown
2698,ConditionB,unknown4,m10,unknown
2699,ConditionB,unknown4,m11,unknown
2700,ConditionB,unknown4,m12,unknown
2701,ConditionB,unknown4,m13,unknown
2702,ConditionB,unknown4,m14,unknown
2703,ConditionB,unknown4,m15,unknown
2704,ConditionB,unknown4,m16,unknown
2705,ConditionB,unknown4,m17,unknown
2706,ConditionB,unknown4,m18,unknown
2707,ConditionB,unknown4,m19,unknown
2708,ConditionB,unknown4,m20,unknown
2709,ConditionB,unknown4,m21,unknown
2710,ConditionB,unknown4,m22,unknown
2711,ConditionB,unknown4,m23,unknown
2712,ConditionB,unknown4,m24,unknown
2713,ConditionB,unknown4,m25,unknown
2714,ConditionB,unknown4,m26,unknown
2715,ConditionB,unknown4,m27,unknown
2716,ConditionB,unknown4,m28,unknown
2717,ConditionB,unknown4,m29,unknown
2718,ConditionB,unknown4,m30,unknown
2719,ConditionB,unknown4,m31,unknown
2720,ConditionB,unknown5,m0,unknown
2721,ConditionB,unknown5,m1,unknown
2722,ConditionB,unknown5,m2,unknown
2723,ConditionB,unknown5,m3,unknown
2724,ConditionB,unknown5,m4,unknown
2725,ConditionB,unknown5,m5,unknown
2726,ConditionB,unknown5,m6,unknown
2727,ConditionB,unknown5,m7,unknown
2728,ConditionB,unknown5,m8,unknown
2729,ConditionB,unknown5,m9,unknown
2730,ConditionB,unknown5,m10,unknown
2731,ConditionB,unknown5,m11,unknown
2732,ConditionB,unknown5,m12,unknown
2733,ConditionB,unknown5,m13,unknown
2734,ConditionB,unknown5,m14,unknown
2735,ConditionB,unknown5,m15,unknown
2736,ConditionB,unknown5,m16,unknown
2737,ConditionB,unknown5,m17,unknown
2738,ConditionB,unknown5,m18,unknown
2739,ConditionB,unknown5,m19,unknown
2740,ConditionB,unknown5,m20,unknown
2741,ConditionB,unknown5,m21,unknown
2742,ConditionB,unknown5,m22,unknown
2743,ConditionB,unknown5,m23,unknown
2744,ConditionB,unknown5,m24,unknown
2745,ConditionB,unknown5,m25,unknown
2746,ConditionB,unknown5,m26,unknown
2747,ConditionB,unknown5,m27,unknown
2748,ConditionB,unknown5,m28,unknown
2749,ConditionB,unknown5,m29,unknown
2750,ConditionB,unknown5,m30,unknown
2751,ConditionB,unknown5,m31,unknown
2752,ConditionB,unknown6,m0,unknown
2753,ConditionB,unknown6,m1,unknown
2754,ConditionB,unknown6,m2,unknown
2755,ConditionB,unknown6,m3,unknown
2756,ConditionB,unknown6,m4,unknown
2757,ConditionB,unknown6,m5,unknown
2758,ConditionB,unknown6,m6,unknown
2759,ConditionB,unknown6,m7,unknown
2760,ConditionB,unknown6,m8,unknown
2761,ConditionB,unknown6,m9,unknown
2762,ConditionB,unknown6,m10,unknown
2763,ConditionB,unknown6,m11,unknown
2764,ConditionB,unknown6,m12,unknown
2765,ConditionB,unknown6,m13,unknown
2766,ConditionB,unknown6,m14,unknown
2767,ConditionB,unknown6,m15,unknown
2768,ConditionB,unknown6,m16,unknown
2769,ConditionB,unknown6,m17,unknown
2770,ConditionB,unknown6,m18,unknown
2771,ConditionB,unknown6,m19,unknown
2772,ConditionB,unknown6,m20,unknown
2773,ConditionB,unknown6,m21,unknown
2774,ConditionB,unknown6,m22,unknown
2775,ConditionB,unknown6,m23,unknown
2776,ConditionB,unknown6,m24,unknown
2777,ConditionB,unknown6,m25,unknown
2778,ConditionB,unknown6,m26,unknown
2779,ConditionB,unknown6,m27,unknown
2780,ConditionB,unknown6,m28,unknown
2781,ConditionB,unknown6,m29,unknown
2782,ConditionB,unknown6,m30,unknown
2783,ConditionB,unknown6,m31,unknown
2784,ConditionB,unknown7,m0,unknown
2785,ConditionB,unknown7,m1,unknown
2786,ConditionB,unknown7,m2,unknown
2787,ConditionB,unknown7,m3,unknown
2788,ConditionB,unknown7,m4,unknown
2789,ConditionB,unknown7,m5,unknown
2790,ConditionB,unknown7,m6,unknown
2791,ConditionB,unknown7,m7,unknown
2792,ConditionB,unknown7,m8,unknown
2793,ConditionB,unknown7,m9,unknown
2794,ConditionB,unknown7,m10,unknown
2795,ConditionB,unknown7,m11,unknown
2796,ConditionB,unknown7,m12,unknown
2797,ConditionB,unknown7,m13,unknown
2798,ConditionB,unknown7,m14,unknown
2799,ConditionB,unknown7,m15,unknown
2800,ConditionB,unknown7,m16,unknown
2801,ConditionB,unknown7,m17,unknown
2802,ConditionB,unknown7,m18,unknown
2803,ConditionB,unknown7,m19,unknown
2804,ConditionB,unknown7,m20,unknown
2805,ConditionB,unknown7,m21,unknown
2806,ConditionB,unknown7,m22,unknown
2807,ConditionB,unknown7,m23,unknown
2808,ConditionB,unknown7,m24,unknown
2809,ConditionB,unknown7,m25,unknown
2810,ConditionB,unknown7,m26,unknown
2811,ConditionB,unknown7,m27,unknown
2812,ConditionB,unknown7,m28,unknown
2813,ConditionB,unknown7,m29,unknown
2814,ConditionB,unknown7,m30,unknown
2815,ConditionB,unknown7,m31,unknown
2816,ConditionB,unknown8,m0,unknown
2817,ConditionB,unknown8,m1,unknown
2818,ConditionB,unknown8,m2,unknown
2819,ConditionB,unknown8,m3,unknown
2820,ConditionB,unknown8,m4,unknown
2821,ConditionB,unknown8,m5,unknown
2822,ConditionB,unknown8,m6,unknown
2823,ConditionB,unknown8,m7,unknown
2824,ConditionB,unknown8,m8,unknown
2825,ConditionB,unknown8,m9,unknown
2826,ConditionB,unknown8,m10,unknown
2827,ConditionB,unknown8,m11,unknown
2828,ConditionB,unknown8,m12,unknown
2829,ConditionB,unknown8,m13,unknown
2830,ConditionB,unknown8,m14,unknown
2831,ConditionB,unknown8,m15,unknown
2832,ConditionB,unknown8,m16,unknown
2833,ConditionB,unknown8,m17,unknown
2834,ConditionB,unknown8,m18,unknown
2835,ConditionB,unknown8,m19,unknown
2836,ConditionB,unknown8,m20,unknown
2837,ConditionB,unknown8,m21,unknown
2838,ConditionB,unknown8,m22,unknown
2839,ConditionB,unknown8,m23,unknown
2840,ConditionB,unknown8,m24,unknown
2841,ConditionB,unknown8,m25,unknown
2842,ConditionB,unknown8,m26,unknown
2843,ConditionB,unknown8,m27,unknown
2844,ConditionB,unknown8,m28,unknown
2845,ConditionB,unknown8,m29,unknown
2846,ConditionB,unknown8,m30,unknown
2847,ConditionB,unknown8,m31,unknown
2848,ConditionB,unknown9,m0,unknown
2849,ConditionB,unknown9,m1,unknown
2850,ConditionB,unknown9,m2,unknown
2851,ConditionB,unknown9,m3,unknown
2852,ConditionB,unknown9,m4,unknown
2853,ConditionB,unknown9,m5,unknown
2854,ConditionB,unknown9,m6,unknown
2855,ConditionB,unknown9,m7,unknown
2856,ConditionB,unknown9,m8,unknown
2857,ConditionB,unknown9,m9,unknown
2858,ConditionB,unknown9,m10,unknown
2859,ConditionB,unknown9,m11,unknown
2860,ConditionB,unknown9,m12,unknown
2861,ConditionB,unknown9,m13,unknown
2862,ConditionB,unknown9,m14,unknown
2863,ConditionB,unknown9,m15,unknown
2864,ConditionB,unknown9,m16,unknown
2865,ConditionB,unknown9,m17,unknown
2866,ConditionB,unknown9,m18,unknown
2867,ConditionB,unknown9,m19,unknown
2868,ConditionB,unknown9,m20,unknown
2869,ConditionB,unknown9,m21,unknown
2870,ConditionB,unknown9,m22,unknown
2871,ConditionB,unknown9,m23,unknown
2872,ConditionB,unknown9,m24,unknown
2873,ConditionB,unknown9,m25,unknown
2874,ConditionB,unknown9,m26,unknown
2875,ConditionB,unknown9,m27,unknown
2876,ConditionB,unknown9,m28,unknown
2877,ConditionB,unknown9,m29,unknown
2878,ConditionB,unknown9,m30,unknown
2879,ConditionB,unknown9,m31,unknown
2880,ConditionB,unknown10,m0,unknown
2881,ConditionB,unknown10,m1,unknown
2882,ConditionB,unknown10,m2,unknown
2883,ConditionB,unknown10,m3,unknown
2884,ConditionB,unknown10,m4,unknown
2885,ConditionB,unknown10,m5,unknown
2886,ConditionB,unknown10,m6,unknown
2887,ConditionB,unknown10,m7,unknown
2888,ConditionB,unknown10,m8,unknown
2889,ConditionB,unknown10,m9,unknown
2890,ConditionB,unknown10,m10,unknown
2891,ConditionB,unknown10,m11,unknown
2892,ConditionB,unknown10,m12,unknown
2893,ConditionB,unknown10,m13,unknown
2894,ConditionB,unknown10,m14,unknown
2895,ConditionB,unknown10,m15,unknown
2896,ConditionB,unknown10,m16,unknown
2897,ConditionB,unknown10,m17,unknown
2898,ConditionB,unknown10,m18,unknown
2899,ConditionB,unknown10,m19,unknown
2900,ConditionB,unknown10,m20,unknown
2901,ConditionB,unknown10,m21,unknown
2902,ConditionB,unknown10,m22,unknown
2903,ConditionB,unknown10,m23,unknown
2904,ConditionB,unknown10,m24,unknown
2905,ConditionB,unknown10,m25,unknown
2906,ConditionB,unknown10,m26,unknown
2907,ConditionB,unknown10,m27,unknown
2908,ConditionB,unknown10,m28,unknown
2909,ConditionB,unknown10,m29,unknown
2910,ConditionB,unknown10,m30,unknown
2911,ConditionB,unknown10,m31,unknown
2912,ConditionB,unknown11,m0,unknown
2913,ConditionB,unknown11,m1,unknown
2914,ConditionB,unknown11,m2,unknown
2915,ConditionB,unknown11,m3,unknown
2916,ConditionB,unknown11,m4,unknown
2917,ConditionB,unknown11,m5,unknown
2918,ConditionB,unknown11,m6,unknown
2919,ConditionB,unknown11,m7,unknown
2920,ConditionB,unknown11,m8,unknown
2921,ConditionB,unknown11,m9,unknown
2922,ConditionB,unknown11,m10,unknown
2923,ConditionB,unknown11,m11,unknown
2924,ConditionB,unknown11,m12,unknown
2925,ConditionB,unknown11,m13,unknown
2926,ConditionB,unknown11,m14,unknown
2927,ConditionB,unknown11,m15,unknown
2928,ConditionB,unknown11,m16,unknown
2929,ConditionB,unknown11,m17,unknown
2930,ConditionB,unknown11,m18,unknown
2931,ConditionB,unknown11,m19,unknown
2932,ConditionB,unknown11,m20,unknown
2933,ConditionB,unknown11,m21,unknown
2934,ConditionB,unknown11,m22,unknown
2935,ConditionB,unknown11,m23,unknown
2936,ConditionB,unknown11,m24,unknown
2937,ConditionB,unknown11,m25,unknown
2938,ConditionB,unknown11,m26,unknown
2939,ConditionB,unknown11,m27,unknown
2940,ConditionB,unknown11,m28,unknown
2941,ConditionB,unknown11,m29,unknown
2942,ConditionB,unknown11,m30,unknown
2943,ConditionB,unknown11,m31,unknown
2944,ConditionB,unknown12,m0,unknown
2945,ConditionB,unknown12,m1,unknown
2946,ConditionB,unknown12,m2,unknown
2947,ConditionB,unknown12,m3,unknown
2948,ConditionB,unknown12,m4,unknown
2949,ConditionB,unknown12,m5,unknown
2950,ConditionB,unknown12,m6,unknown
2951,ConditionB,unknown12,m7,unknown
2952,ConditionB,unknown12,m8,unknown
2953,ConditionB,unknown12,m9,unknown
2954,ConditionB,unknown12,m10,unknown
2955,ConditionB,unknown12,m11,unknown
2956,ConditionB,unknown12,m12,unknown
2957,ConditionB,unknown12,m13,unknown
2958,ConditionB,unknown12,m14,unknown
2959,ConditionB,unknown12,m15,unknown
2960,ConditionB,unknown12,m16,unknown
2961,ConditionB,unknown12,m17,unknown
2962,ConditionB,unknown12,m18,unknown
2963,ConditionB,unknown12,m19,unknown
2964,ConditionB,unknown12,m20,unknown
2965,ConditionB,unknown12,m21,unknown
2966,ConditionB,unknown12,m22,unknown
2967,ConditionB,unknown12,m23,unknown
2968,ConditionB,unknown12,m24,unknown
2969,ConditionB,unknown12,m25,unknown
2970,ConditionB,unknown12,m26,unknown
2971,ConditionB,unknown12,m27,unknown
2972,ConditionB,unknown12,m28,unknown
2973,ConditionB,unknown12,m29,unknown
2974,ConditionB,unknown12,m30,unknown
2975,ConditionB,unknown12,m31,unknown
2976,ConditionB,unknown13,m0,unknown
2977,ConditionB,unknown13,m1,unknown
2978,ConditionB,unknown13,m2,unknown
2979,ConditionB,unknown13,m3,unknown
2980,ConditionB,unknown13,m4,unknown
2981,ConditionB,unknown13,m5,unknown
2982,ConditionB,unknown13,m6,unknown
2983,ConditionB,unknown13,m7,unknown
2984,ConditionB,unknown13,m8,unknown
2985,ConditionB,unknown13,m9,unknown
2986,ConditionB,unknown13,m10,unknown
2987,ConditionB,unknown13,m11,unknown
2988,ConditionB,unknown13,m12,unknown
2989,ConditionB,unknown13,m13,unknown
2990,ConditionB,unknown13,m14,unknown
2991,ConditionB,unknown13,m15,unknown
2992,ConditionB,unknown13,m16,unknown
2993,ConditionB,unknown13,m17,unknown
2994,ConditionB,unknown13,m18,unknown
2995,ConditionB,unknown13,m19,unknown
2996,ConditionB,unknown13,m20,unknown
2997,ConditionB,unknown13,m21,unknown
2998,ConditionB,unknown13,m22,unknown
2999,ConditionB,unknown13,m23,unknown
3000,ConditionB,unknown13,m24,unknown
3001,ConditionB,unknown13,m25,unknown
3002,ConditionB,unknown13,m26,unknown
3003,ConditionB,unknown13,m27,unknown
3004,ConditionB,unknown13,m28,unknown
3005,ConditionB,unknown13,m29,unknown
3006,ConditionB,unknown13,m30,unknown
3007,ConditionB,unknown13,m31,unknown
3008,ConditionB,unknown14,m0,unknown
3009,ConditionB,unknown14,m1,unknown
3010,ConditionB,unknown14,m2,unknown
3011,ConditionB,unknown14,m3,unknown
3012,ConditionB,unknown14,m4,unknown
3013,ConditionB,unknown14,m5,unknown
